State,County,Year,Field,FieldName,FieldID,GridID,Grid_org,Transects_n,TransectID,Transect_R,Trans_A,Trans_B,Strategy,PNM,FP,Damage,Area_ac,PlotID,Trt_n,Treatment,Ref_block,RepRefB,Pt_NPass,Sd_NPass,Hybrid,Tile,PreCrop,Tillage,FNR_lbac,rExN_lbac,rStN_lbac,pPreN_lbac,rPreN_lbac,pSidN_lbac,SidN_lbac,rSdN_lbac,pTotN_lbac,rTN_lbac,rTotN_kgha,rYl15_buac,rY15_mtha
IN,White,23,CL,County Line,CL_23,6,1,1,6,1,6,0,PNM,1,0,0,0.41,1,2,60,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,96,31,30,31,161,161,181,206,13
IN,White,23,CL,County Line,CL_23,7,1,1,7,1,7,0,PNM,1,0,0,0.41,1,2,60,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,95,34,32,33,164,162,182,239.1,15
IN,White,23,CL,County Line,CL_23,8,1,1,8,1,8,0,PNM,1,0,0,0.36,1,2,60,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,99,36,34,34,166,167,188,196.9,12.4
IN,White,23,CL,County Line,CL_23,9,1,2,1,0,1,1,PNM,1,0,0,0.28,2,5,120,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,192,200,0,0,0,226,234,263,209.1,13.2
IN,White,23,CL,County Line,CL_23,10,1,2,2,0,2,2,PNM,1,0,0,0.41,2,5,120,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,192,192,0,0,0,226,226,254,207.6,13.1
IN,White,23,CL,County Line,CL_23,13,1,2,5,1,5,5,PNM,1,0,0,0.41,2,5,120,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,192,191,0,0,0,226,225,253,232.2,14.6
IN,White,23,CL,County Line,CL_23,16,1,2,8,1,8,8,PNM,1,0,0,0.36,2,5,120,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,192,185,0,0,0,226,219,246,217.5,13.7
IN,White,23,CL,County Line,CL_23,17,1,2,1,0,1,1,PNM,1,0,0,0.28,3,3,80,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,128,116,19,34,30,181,180,202,215,13.5
IN,White,23,CL,County Line,CL_23,18,1,2,2,0,2,2,PNM,1,0,0,0.41,3,3,80,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,128,128,31,30,31,193,193,217,250.2,15.7
IN,White,23,CL,County Line,CL_23,21,1,2,5,1,5,5,PNM,1,0,0,0.41,3,3,80,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,128,128,0,0,0,162,162,182,219.7,13.8
IN,White,23,CL,County Line,CL_23,24,1,2,8,1,8,8,PNM,1,0,0,0.36,3,3,80,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,128,131,0,0,0,162,165,185,203.7,12.8
IN,White,23,CL,County Line,CL_23,25,1,2,1,0,1,1,FP,0,1,0,0.28,4,6,FP,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,161,0,0,0,194,195,219,236.1,14.8
IN,White,23,CL,County Line,CL_23,26,1,2,2,0,2,2,FP,0,1,0,0.41,4,6,FP,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,153,0,0,0,194,187,210,238.9,15
IN,White,23,CL,County Line,CL_23,29,1,2,5,1,5,5,FP,0,1,0,0.41,4,6,FP,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,161,0,0,0,194,195,218,222.9,14
IN,White,23,CL,County Line,CL_23,32,1,2,8,1,8,8,FP,0,1,0,0.37,4,6,FP,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,158,0,0,0,194,192,215,222.5,14
IN,White,23,CL,County Line,CL_23,33,1,2,1,0,1,1,PNM,1,0,0,0.28,5,4,100,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,135,0,0,0,194,169,190,208.7,13.1
IN,White,23,CL,County Line,CL_23,34,1,2,2,0,2,2,PNM,1,0,0,0.41,5,4,100,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,160,0,0,0,194,194,218,240.8,15.1
IN,White,23,CL,County Line,CL_23,37,1,2,5,1,5,5,PNM,1,0,0,0.41,5,4,100,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,160,0,0,0,194,194,218,222.6,14
IN,White,23,CL,County Line,CL_23,40,1,2,8,1,8,8,PNM,1,0,0,0.37,5,4,100,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,161,0,0,0,194,195,219,214.8,13.5
IN,White,23,CL,County Line,CL_23,41,1,2,1,0,1,1,PNM,1,0,0,0.28,6,1,40,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,65,82,81,82,180,180,202,210.6,13.2
IN,White,23,CL,County Line,CL_23,42,1,2,2,0,2,2,PNM,1,0,0,0.41,6,1,40,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,64,96,81,82,194,180,202,231.2,14.5
IN,White,23,CL,County Line,CL_23,45,1,2,5,1,5,5,PNM,1,0,0,0.41,6,1,40,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,64,63,62,60,161,158,178,216.4,13.6
IN,White,23,CL,County Line,CL_23,48,1,2,8,1,8,8,PNM,1,0,0,0.37,6,1,40,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,72,64,59,63,162,169,190,205.7,12.9
IN,White,23,CL,County Line,CL_23,49,1,1,17,0,0,1,PNM,1,0,0,0.28,7,2,60,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,91,28,33,29,158,154,173,207.4,13
IN,White,23,CL,County Line,CL_23,50,1,1,18,0,0,2,PNM,1,0,0,0.41,7,2,60,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,95,33,33,32,163,161,181,214.4,13.5
IN,White,23,CL,County Line,CL_23,53,1,1,21,1,0,5,PNM,1,0,0,0.41,7,2,60,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,96,31,31,30,161,160,179,224.9,14.1
IN,White,23,CL,County Line,CL_23,56,1,1,24,1,0,8,PNM,1,0,0,0.37,7,2,60,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,100,34,38,30,164,164,184,222.2,14
IN,White,23,CL,County Line,CL_23,57,1,1,25,0,0,9,PNM,1,0,0,0.28,8,1,40,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,65,67,64,63,165,162,182,211,13.3
IN,White,23,CL,County Line,CL_23,58,1,1,26,1,0,10,PNM,1,0,0,0.41,8,1,40,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,65,65,68,67,163,165,186,218.5,13.7
IN,White,23,CL,County Line,CL_23,59,1,1,27,1,0,11,PNM,1,0,0,0.41,8,1,40,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,64,96,96,96,229,194,218,219.7,13.8
IN,White,23,CL,County Line,CL_23,60,1,1,28,1,0,12,PNM,1,0,0,0.41,8,1,40,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,64,95,96,96,193,194,218,224.6,14.1
IN,White,23,CL,County Line,CL_23,61,1,1,29,1,0,13,PNM,1,0,0,0.41,8,1,40,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,65,96,95,96,227,195,219,222.8,14
IN,White,23,CL,County Line,CL_23,62,1,1,30,1,0,14,PNM,1,0,0,0.41,8,1,40,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,65,64,63,62,162,161,180,218.2,13.7
IN,White,23,CL,County Line,CL_23,63,1,1,31,1,0,15,PNM,1,0,0,0.41,8,1,40,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,65,65,66,66,163,165,185,220.8,13.9
IN,White,23,CL,County Line,CL_23,64,1,1,32,1,0,16,PNM,1,0,0,0.37,8,1,40,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,61,57,54,56,155,151,169,209.5,13.2
IN,White,23,CL,County Line,CL_23,65,1,2,9,0,9,9,PNM,1,0,0,0.28,9,2,60,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,80,33,33,34,163,148,166,189.8,11.9
IN,White,23,CL,County Line,CL_23,67,1,2,11,1,11,11,PNM,1,0,0,0.41,9,2,60,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,95,33,33,33,163,163,183,205.7,12.9
IN,White,23,CL,County Line,CL_23,68,1,2,12,1,12,12,PNM,1,0,0,0.41,9,2,60,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,96,63,61,61,193,191,215,202.7,12.7
IN,White,23,CL,County Line,CL_23,69,1,2,13,1,13,13,PNM,1,0,0,0.41,9,2,60,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,96,97,96,97,227,227,255,203,12.8
IN,White,23,CL,County Line,CL_23,71,1,2,15,1,15,15,PNM,1,0,0,0.41,9,2,60,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,97,33,38,34,163,165,185,212,13.3
IN,White,23,CL,County Line,CL_23,72,1,2,16,1,16,16,PNM,1,0,0,0.37,9,2,60,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,99,32,34,34,162,167,188,206.9,13
IN,White,23,CL,County Line,CL_23,73,1,2,9,0,9,9,PNM,1,0,0,0.28,10,3,80,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,128,130,0,0,0,162,164,184,204.9,12.9
IN,White,23,CL,County Line,CL_23,75,1,2,11,1,11,11,PNM,1,0,0,0.41,10,3,80,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,128,128,0,0,0,162,162,182,202.4,12.7
IN,White,23,CL,County Line,CL_23,76,1,2,12,1,12,12,PNM,1,0,0,0.41,10,3,80,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,128,128,30,31,30,192,192,216,198.9,12.5
IN,White,23,CL,County Line,CL_23,77,1,2,13,1,13,13,PNM,1,0,0,0.41,10,3,80,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,128,128,65,67,67,227,229,257,197.9,12.4
IN,White,23,CL,County Line,CL_23,79,1,2,15,1,15,15,PNM,1,0,0,0.41,10,3,80,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,128,128,0,0,0,162,162,182,212.2,13.3
IN,White,23,CL,County Line,CL_23,80,1,2,16,1,16,16,PNM,1,0,0,0.37,10,3,80,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,128,120,0,0,0,162,154,173,197.1,12.4
IN,White,23,CL,County Line,CL_23,81,1,2,9,0,9,9,PNM,1,0,0,0.28,11,4,100,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,148,0,0,0,194,182,204,198.9,12.5
IN,White,23,CL,County Line,CL_23,83,1,2,11,1,11,11,PNM,1,0,0,0.41,11,4,100,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,158,0,0,0,194,192,216,198.6,12.5
IN,White,23,CL,County Line,CL_23,84,1,2,12,1,12,12,PNM,1,0,0,0.41,11,4,100,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,159,0,0,0,194,193,216,212.7,13.4
IN,White,23,CL,County Line,CL_23,85,1,2,13,1,13,13,PNM,1,0,0,0.41,11,4,100,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,159,0,0,0,194,193,216,219.1,13.8
IN,White,23,CL,County Line,CL_23,87,1,2,15,1,15,15,PNM,1,0,0,0.41,11,4,100,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,160,0,0,0,194,194,217,198.6,12.5
IN,White,23,CL,County Line,CL_23,88,1,2,16,1,16,16,PNM,1,0,0,0.37,11,4,100,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,166,0,0,0,194,200,225,204.7,12.9
IN,White,23,CL,County Line,CL_23,89,1,2,9,0,9,9,FP,0,1,0,0.28,12,6,FP,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,157,0,0,0,194,191,214,187,11.8
IN,White,23,CL,County Line,CL_23,91,1,2,11,1,11,11,FP,0,1,0,0.41,12,6,FP,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,163,0,0,0,194,197,221,213.5,13.4
IN,White,23,CL,County Line,CL_23,92,1,2,12,1,12,12,FP,0,1,0,0.41,12,6,FP,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,162,0,0,0,194,196,220,222.5,14
IN,White,23,CL,County Line,CL_23,93,1,2,13,1,13,13,FP,0,1,0,0.41,12,6,FP,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,150,0,0,0,194,184,206,224,14.1
IN,White,23,CL,County Line,CL_23,95,1,2,15,1,15,15,FP,0,1,0,0.41,12,6,FP,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,160,0,0,0,194,194,217,215.7,13.6
IN,White,23,CL,County Line,CL_23,96,1,2,16,1,16,16,FP,0,1,0,0.37,12,6,FP,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,156,0,0,0,194,190,213,221.1,13.9
IN,White,23,CL,County Line,CL_23,97,1,2,9,0,9,9,PNM,1,0,0,0.28,13,5,120,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,192,181,0,0,0,226,215,241,223.6,14.1
IN,White,23,CL,County Line,CL_23,99,1,2,11,1,11,11,PNM,1,0,0,0.41,13,5,120,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,192,196,0,0,0,226,230,258,223.8,14.1
IN,White,23,CL,County Line,CL_23,100,1,2,12,1,12,12,PNM,1,0,0,0.41,13,5,120,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,192,194,0,0,0,226,228,256,203.2,12.8
IN,White,23,CL,County Line,CL_23,101,1,2,13,1,13,13,PNM,1,0,0,0.41,13,5,120,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,192,194,0,0,0,226,228,256,246.2,15.5
IN,White,23,CL,County Line,CL_23,103,1,2,15,1,15,15,PNM,1,0,0,0.41,13,5,120,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,192,194,0,0,0,226,228,256,206.2,13
IN,White,23,CL,County Line,CL_23,104,1,2,16,1,16,16,PNM,1,0,0,0.37,13,5,120,0,0,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,192,193,0,0,0,226,227,255,220.2,13.9
IN,White,23,CL,County Line,CL_23,105,1,1,9,0,9,0,PNM,1,0,0,0.27,14,1,40,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,93,48,46,45,146,171,192,199,12.5
IN,White,23,CL,County Line,CL_23,107,1,1,11,1,11,0,PNM,1,0,0,0.41,14,1,40,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,63,64,66,67,162,164,185,213.4,13.4
IN,White,23,CL,County Line,CL_23,108,1,1,12,1,12,0,PNM,1,0,0,0.41,14,1,40,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,64,95,94,95,193,193,217,197.9,12.4
IN,White,23,CL,County Line,CL_23,109,1,1,13,1,13,0,PNM,1,0,0,0.41,14,1,40,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,64,96,94,94,228,192,216,244.6,15.4
IN,White,23,CL,County Line,CL_23,111,1,1,15,1,15,0,PNM,1,0,0,0.41,14,1,40,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,64,65,67,65,163,163,183,211.2,13.3
IN,White,23,CL,County Line,CL_23,112,1,1,16,1,16,0,PNM,1,0,0,0.37,14,1,40,0,0,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,63,65,67,68,163,165,185,216.5,13.6
IN,White,23,CL,County Line,CL_23,11,1,2,3,1,3,3,Control,0,0,0,0.41,2,5,120,1,1,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,192,194,0,0,0,226,228,256,216.6,13.6
IN,White,23,CL,County Line,CL_23,19,1,2,3,1,3,3,Control,0,0,0,0.41,3,3,80,1,1,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,128,127,0,0,0,162,161,181,219.3,13.8
IN,White,23,CL,County Line,CL_23,27,1,2,3,1,3,3,Control,0,0,0,0.41,4,7,0,1,1,0,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,0,0,0,0,0,34,34,38,134.8,8.5
IN,White,23,CL,County Line,CL_23,35,1,2,3,1,3,3,Control,0,0,0,0.41,5,4,100,1,1,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,159,0,0,0,194,193,217,258.8,16.3
IN,White,23,CL,County Line,CL_23,43,1,2,3,1,3,3,Control,0,0,0,0.41,6,1,40,1,1,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,63,0,0,0,98,97,109,188.8,11.9
IN,White,23,CL,County Line,CL_23,51,1,1,19,1,0,3,Control,0,0,0,0.41,7,2,60,1,1,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,96,0,0,0,130,130,146,202.7,12.7
IN,White,23,CL,County Line,CL_23,12,1,2,4,1,4,4,Control,0,0,0,0.41,2,5,120,1,2,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,192,192,0,0,0,226,226,253,212,13.3
IN,White,23,CL,County Line,CL_23,20,1,2,4,1,4,4,Control,0,0,0,0.41,3,3,80,1,2,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,128,128,0,0,0,162,162,182,207.8,13.1
IN,White,23,CL,County Line,CL_23,28,1,2,4,1,4,4,Control,0,0,0,0.41,4,7,0,1,2,0,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,0,0,0,0,0,34,34,38,135.3,8.5
IN,White,23,CL,County Line,CL_23,36,1,2,4,1,4,4,Control,0,0,0,0.41,5,4,100,1,2,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,158,0,0,0,194,192,216,214.9,13.5
IN,White,23,CL,County Line,CL_23,44,1,2,4,1,4,4,Control,0,0,0,0.41,6,1,40,1,2,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,64,0,0,0,98,98,110,195.3,12.3
IN,White,23,CL,County Line,CL_23,52,1,1,20,1,0,4,Control,0,0,0,0.41,7,2,60,1,2,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,96,0,0,0,130,130,146,213.1,13.4
IN,White,23,CL,County Line,CL_23,70,1,2,14,1,14,14,Control,0,0,0,0.41,9,2,60,1,3,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,96,0,0,0,130,130,146,202.3,12.7
IN,White,23,CL,County Line,CL_23,78,1,2,14,1,14,14,Control,0,0,0,0.41,10,3,80,1,3,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,128,128,0,0,0,162,162,182,211.2,13.3
IN,White,23,CL,County Line,CL_23,86,1,2,14,1,14,14,Control,0,0,0,0.41,11,4,100,1,3,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,159,0,0,0,194,193,217,231.2,14.5
IN,White,23,CL,County Line,CL_23,94,1,2,14,1,14,14,Control,0,0,0,0.41,12,7,0,1,3,0,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,0,0,0,0,0,34,34,38,157,9.9
IN,White,23,CL,County Line,CL_23,102,1,2,14,1,14,14,Control,0,0,0,0.41,13,5,120,1,3,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,192,194,0,0,0,226,228,256,228.3,14.4
IN,White,23,CL,County Line,CL_23,110,1,1,14,1,14,0,Control,0,0,0,0.41,14,1,40,1,3,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,64,0,0,0,98,98,110,200.8,12.6
IN,White,23,CL,County Line,CL_23,66,1,2,10,1,10,10,PNM,1,0,0,0.41,9,2,60,2,1,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,95,33,34,35,163,164,184,196.2,12.3
IN,White,23,CL,County Line,CL_23,74,1,2,10,1,10,10,PNM,1,0,0,0.41,10,3,80,2,1,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,128,129,0,0,0,162,163,184,196.4,12.4
IN,White,23,CL,County Line,CL_23,82,1,2,10,1,10,10,PNM,1,0,0,0.41,11,4,100,2,1,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,159,0,0,0,194,193,217,195.5,12.3
IN,White,23,CL,County Line,CL_23,90,1,2,10,1,10,10,FP,0,1,0,0.41,12,6,FP,2,1,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,160,0,0,0,194,194,218,195.9,12.3
IN,White,23,CL,County Line,CL_23,98,1,2,10,1,10,10,PNM,1,0,0,0.41,13,5,120,2,1,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,192,189,0,0,0,226,223,251,206.2,13
IN,White,23,CL,County Line,CL_23,106,1,1,10,1,10,0,PNM,1,0,0,0.41,14,1,40,2,1,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,64,66,65,64,164,162,181,210.7,13.2
IN,White,23,CL,County Line,CL_23,14,1,2,6,1,6,6,PNM,1,0,0,0.41,2,5,120,2,2,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,192,188,0,0,0,226,222,250,207.6,13.1
IN,White,23,CL,County Line,CL_23,22,1,2,6,1,6,6,PNM,1,0,0,0.41,3,3,80,2,2,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,128,127,0,0,0,162,161,181,215.7,13.6
IN,White,23,CL,County Line,CL_23,30,1,2,6,1,6,6,FP,0,1,0,0.41,4,6,FP,2,2,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,160,0,0,0,194,194,218,247.5,15.6
IN,White,23,CL,County Line,CL_23,38,1,2,6,1,6,6,PNM,1,0,0,0.41,5,4,100,2,2,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,160,0,0,0,194,194,218,210.6,13.2
IN,White,23,CL,County Line,CL_23,46,1,2,6,1,6,6,PNM,1,0,0,0.41,6,1,40,2,2,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,63,63,63,63,161,160,180,206.6,13
IN,White,23,CL,County Line,CL_23,54,1,1,22,1,0,6,PNM,1,0,0,0.41,7,2,60,2,2,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,96,93,89,92,223,223,250,221.7,13.9
IN,White,23,CL,County Line,CL_23,15,1,2,7,1,7,7,PNM,1,0,0,0.41,2,5,120,2,3,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,192,190,0,0,0,226,224,252,233.4,14.7
IN,White,23,CL,County Line,CL_23,23,1,2,7,1,7,7,PNM,1,0,0,0.41,3,3,80,2,3,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,128,129,0,0,0,162,163,183,227.2,14.3
IN,White,23,CL,County Line,CL_23,31,1,2,7,1,7,7,FP,0,1,0,0.41,4,6,FP,2,3,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,161,0,0,0,194,195,219,249.6,15.7
IN,White,23,CL,County Line,CL_23,39,1,2,7,1,7,7,PNM,1,0,0,0.41,5,4,100,2,3,1,0,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,160,160,0,0,0,194,194,218,226.5,14.2
IN,White,23,CL,County Line,CL_23,47,1,2,7,1,7,7,PNM,1,0,0,0.41,6,1,40,2,3,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,64,63,65,64,64,163,161,181,230,14.5
IN,White,23,CL,County Line,CL_23,55,1,1,23,1,0,7,PNM,1,0,0,0.41,7,2,60,2,3,1,1,DKC62-94 (TUP),0,Soybean,Conventional,160,34,0,96,98,94,93,93,224,224,252,237.3,14.9
IN,Randolph,21,DA,Field M2,DA_21,7,1,1,1,1,na,na,PNM,1,1,0,0.25,1,4,100,0,0,1,0,P1108Q,0,Soybean,Strip-till,198,0,44,154,153,0,0,0,198,197,221,201.5,12.7
IN,Randolph,21,DA,Field M2,DA_21,9,1,1,3,0,na,na,PNM,1,1,0,0.26,1,4,100,0,0,1,0,P1108Q,0,Soybean,Strip-till,198,0,44,154,155,0,0,0,198,199,224,235.7,14.8
IN,Randolph,21,DA,Field M2,DA_21,1,1,1,1,1,na,na,PNM,1,0,0,0.25,2,5,130,0,0,1,0,P1108Q,0,Soybean,Strip-till,198,0,44,193,205,0,0,0,237,249,280,197.4,12.4
IN,Randolph,21,DA,Field M2,DA_21,3,1,1,3,0,na,na,PNM,1,0,0,0.26,2,5,130,0,0,1,0,P1108Q,0,Soybean,Strip-till,198,0,44,193,172,0,0,0,237,216,243,224.2,14.1
IN,Randolph,21,DA,Field M2,DA_21,4,1,1,1,1,na,na,PNM,1,0,0,0.25,3,3,70,0,0,1,1,P1108Q,0,Soybean,Strip-till,198,0,44,96,95,60,59.34908,58,206,197,221,170.8,10.7
IN,Randolph,21,DA,Field M2,DA_21,6,1,1,3,0,na,na,PNM,1,0,0,0.26,3,3,70,0,0,1,1,P1108Q,0,Soybean,Strip-till,198,0,44,96,95,60,58.06943333,58,206,197,221,217.1,13.7
IN,Randolph,21,DA,Field M2,DA_21,10,1,1,1,1,na,na,PNM,1,0,0,0.25,4,1,40,0,0,1,1,P1108Q,0,Soybean,Strip-till,198,0,44,38,38,118,110.1891933,117,214,199,224,177.9,11.2
IN,Randolph,21,DA,Field M2,DA_21,12,1,1,3,0,na,na,PNM,1,0,0,0.26,4,1,40,0,0,1,1,P1108Q,0,Soybean,Strip-till,198,0,44,38,38,118,115.2069333,117,214,199,224,212.7,13.4
IN,Randolph,21,DA,Field M2,DA_21,13,1,1,1,1,na,na,PNM,1,0,0,0.25,5,9,20,0,0,1,1,P1108Q,0,Soybean,Strip-till,198,0,44,0,0,151,155.60314,157,220,201,226,192.5,12.1
IN,Randolph,21,DA,Field M2,DA_21,15,1,1,3,0,na,na,PNM,1,0,0,0.26,5,9,20,0,0,1,1,P1108Q,0,Soybean,Strip-till,198,0,44,0,0,151,148.9859467,157,220,201,226,203.4,12.8
IN,Randolph,21,DA,Field M2,DA_21,25,1,1,4,1,na,na,PNM,1,0,0,0.25,6,3,70,0,0,1,1,P1108Q,0,Soybean,Strip-till,198,0,44,96,96,60,62.50631333,59,206,199,224,214.8,13.5
IN,Randolph,21,DA,Field M2,DA_21,26,1,1,5,1,na,na,PNM,1,0,0,0.25,6,3,70,0,0,1,1,P1108Q,0,Soybean,Strip-till,198,0,44,96,94,0,0,0,140,138,155,190.5,12
